,text,label
1471,"Auch dort, wo die Eroberer die Ureinwohner immer wieder verdrängten und ihnen ihre Sprache aufzwangen, blieben die Namen von Gewässern und Höhenzügen, Landschaftselementen und Äckern gleich.",2
1472,"Seine Bedeutung entsteht unter dem Diktat des Verzichts vogliamo tutto, der ein geheimer Impuls zum Unmöglichen bleibt.",2
1473,"Namen sind wie ein Vorrat willkürlicher Entbehrungen, nicht nur in der europäischen Bildungslandschaft des Jahrhunderts in der Ära des Klassizismus, sondern auch noch im Serienbetrieb der fast automatisierten Auswertung von exponiertem astronomischem Material am Ende des Jahrhunderts.",2
1474,"Es wägt akute Erfahrungen, aktuelle Ereignisse im Kontext von Vertrautheit ab, schafft Präfiguration, reduziert aber auch die Vermutung von Freiheit, reduziert das Zugeständnis an Aufrichtigkeit und letztendliche Selbsterkenntnis durch den Schutz durch unbekannte Gegebenheiten.",2
1475,"Aus der Notwendigkeit, einen klaren und entschiedenen Anfang zu machen und ihn auf Entschlossenheit und Radikalität zu gründen, dekretierte sie den Nullwert von allem, was vorher war.",2
1476,"Sie sah den Ernst nur in sich selbst, in der Entschlossenheit, sich zu entblößen, nicht auf der Seite der Sicherheit, die sie für oberflächlich hielt.",2
1477,"Sie versuchte diesen Limes zu verteidigen gegen die Einebnung und Verschleierung der historischen Materialanhäufung, die nur zu Übergängen tendiert, noch einen Vorläufer und einen weiteren Vorläufer zu bieten hat – aber auch dank ihrer zwingenden Rationalität nichts anderes bieten kann. als das.",2
1478,Bei ihrer jetzigen großen Kraft und gigantischen Größe könnte sie wohl auf die Mutterflasche verzichten.,2
1479,"Sie versuchten, den Nahrungsmangel und den gesamten Kriegsbedarf des deutschen Volkes für ihre Parteiinteressen zu nutzen.",2
1480,"Es war tief in die Herzen der Menschen eingraviert, nicht durch Worte, sondern durch Taten, es wurde gefragt, lange bevor etwas darüber geschrieben wurde, die Lehre existierte als Brauch, als Ehrengebot unter den Samurai. Daraus ersehen wir, dass die Japaner in jeder Hinsicht die charakteristischen Züge des Ehrbegriffs der aktiven Rassen teilen und daher innerhalb der gelben Rasse eine ganz besondere Stellung einnehmen.",2
1481,"Sie waren Gelehrte, Hüter allen Wissens und Hüter der Bibliotheken.",2
1482,"Es bleibt also nichts anderes übrig, als einen mutigen Schritt zu tun und die Autonomie unseres Ideals, wie wir es sehen, für gegeben und absolut verbindlich zu erklären.",2
1483,"So stellen wir in der Geschichte fest, dass die traditionsreichsten Nationen auch die entwicklungsfähigsten sind, wenn auch nur in eine bestimmte Richtung, und die unermüdlichsten Nationen, dass Nationen ohne Traditionen oder Traditionsvergleich festsitzen.",1
1484,"Die Ursachenforschung stellt somit ökonomische Faktoren mit ideekns als ebenso unverzichtbare Bestandteile des Gesamtmechanismus des kulturellen Lebens gleich, und es ist nicht nur willkürlich, sondern auch einseitig, ihnen in diesem Zusammenhang die Rolle eines Indikators zuzuschreiben , die uns sagen könnte, welche von ihnen die Stunde in der Populärgeschichte schlug.",1
1485,So ist laut Marx die Überlieferung in Louis Nopolåons Achtzehnter Brumaire ein Albtraum für die Gehirne der Lebenden.,2
1486,"Solange diese Staaten nur miteinander konkurrierten, bestand keine große Gefahr, aber mit dem Eintritt zweier Giganten, Amerika und Russland, änderte sich die Situation komplett: Russland besetzt mit seiner Brutalität und Landgier ein Land nach dem anderen und besetzt vor der Welt schließt, will ganz Amerika mit seiner energischen, aggressiven, rücksichtslosen und unersättlichen Dollargier den gesamten Handel der Welt in einem Augenblick verschlingen.",2
1487,"Die Abstammungstheorie und ihre wissenschaftliche Begründung lehrt uns also nicht nur die Wahrheit des Spruches Krieg ist der Vater aller Dinge, der König aller Dinge zu verstehen, sondern auch den Satz Weltgeschichte ist doch das Jüngste Gericht!",2
1488,"Sowie Verfassungs- und Verwaltungsvorschriften, Strafrecht und Vermögens- bzw Das Gesetz der Vererbung, ob primitiv oder scharf, ist vom ersten Moment des sozialen Lebens an vorhanden, während andere, spezialisiertere Bereiche allmählich auftauchen.",2
1489,"So wenig der verstorbene Historiker Episode an Episode, Anekdote an Anekdote stellen kann und sich weniger der Bedeutung im Detail als dem Gesamtkontext widmet, so wenig kann der Mythos Zeichen an Zeichen setzen, ohne sie mit namentlich passenden Dingen zu verbinden .",1
1490,"So wird sich wiederholen, was uns die Geschichte in Babylonien, Ägypten, Kleinasien, dann Griechenland und Italien und vielen anderen Ländern gezeigt hat: Der Fortschritt bewegt sich von einem Land zum anderen, hinterlässt ein verdorbenes Land und zerstört die Kräfte und Fehler des gesellschaftlichen Lebens.",2
1491,"Als die Kinder flügge wurden, die flüggen Kinder der Nachbarn heirateten, etwas weiter nach Westen zogen und neue Höfe gründeten, ging der elterliche Hof in die Hände der Jüngsten über, die ihn bewirtschafteten und die Eltern bis zu ihrem Tod versorgten.",2
1492,"Trotz Hesiods Vorliebe für den letzten Weltherrscher ist ihm aber auch klar, dass die jüngste Göttergruppe die Existenz des Menschen nur ungern akzeptierte.",1
1493,Und diese seit Urzeiten bestehende Züchtungsinstitution wollen diese neuen Weisheitsapostel abschaffen.,2
1494,"Und wenn er das Bedürfnis verspürt, in die Kämpfe der Weltanschauungen und Parteimeinungen einzugreifen, kann er das draußen auf dem Marktplatz des Lebens, in der Presse, bei Versammlungen, in Clubs, wo er will.",1
1495,"Und in der modernen Sprache drückt Jhering dasselbe aus. Das Haus ist für die Gesellschaft, was die Zelle für den tierischen Körper ist, das Zentrum der Lebensentstehung, die ultimative Quelle aller Macht, wirtschaftlicher und moralischer. Wenn das Haus nicht gut ist, dann sind auch die, die daraus kommen, nicht gut. b Durch Stärkung der politischen Assoziation kann Keimmaterial mit väterlicher Veranlagung begünstigt werden.",2
1496,"Und wenn Sie nicht in der Lage sind, sozusagen Ihre Scheuklappen anzuziehen und auf die Idee zu kommen, dass das Schicksal Ihrer Seele davon abhängt, dass Sie diese, diese spezielle Vermutung an genau dieser Stelle in diesem Manuskript bekommen, bleiben Sie einfach draußen der Wissenschaft.",2
1497,"Von allen Naturprodukten der Erde steht die Steinkohle an erster Stelle, weil sie die versteinerten Strahlen der Sonne ist und den Überlebenskampf der Nation entscheidend beeinflusst.",1
1498,Von den Sinnesorganen ist vor allem das Auge einem allmählichen Verfall unterworfen,2
1499,"Unter den von mir beobachteten Fällen ist eine Familie, in der die Mutter einen länglichen, turmartigen Schädel und der Vater einen typischen runden Schädel hat.",2
1500,Unter primitiven Bedingungen ist die Frau dem Mann untergeordnet.,2
1501,"Unter solchen Umständen ist es natürlich, dass alles auf eine monetäre Skala reduziert werden sollte. Dass Männer, die mit solcher Leidenschaft, Energie und Rücksichtslosigkeit daran arbeiten, reich zu werden, auch bedenkenlos die Zukunft für den Besitz des Augenblicks opfern und damit die Gans töten, die die goldenen Eier legt, nur für diejenigen, die sie noch in sich haben, ist es fast selbstverständlich, dass solche Menschen die Flora und Fauna ihres Landes misshandeln.",2
1502,"Mein Wissen ist und bleibt Patchwork, genau wie das aller anderen.",2
1503,"Die Evolutionstheorie hat vor allem die schöne Aufgabe, die Menschheit vom drückenden Joch des Aberglaubens zu befreien und sie durch ein wahres Verständnis der Naturwunder des Lebens zu höherer Vollkommenheit zu führen.",1
1504,"Anschließend wurde ein Vermögen erworben, das die Geschichten aus Tausend und einer Nacht überschattet.",2
1505,"Die vielleicht vollständigste Konsequenz der Zirkularität des Rückkehrtriebs in der Psychoanalyse, eine integrale Form der Flucht aus der Kontingenz, war nur in symbolischer Verkörperung möglich.",2
1506,"Vielleicht wüsste jeder ein bisschen mehr, wenn nicht die ganzen Fachbücher voll wären mit so furchtbar gelernten neuen Wörtern und Griechischfetzen, dass selbst Mephisto und der gelehrte Dr.",2
1507,"Schillers „feiner Bogen der Notwendigkeit“, dessen „Projektil“ den Menschen bedroht, ist noch nichts Verdächtiges – es ist eine Figur schöner Resignation, die die Aufweichung der physikalischen Gesetzmäßigkeit durch das ethische Gesetz voraussetzt.",2
1508,"Aus der Sicht dieses Realismus ist es schwer zu verstehen, was bestenfalls als Rest des noch Unwiderlegten oder als Gleichgültigkeit des Unwiderlegbaren erscheint.",2
1509,"Von diesem Ziel sind wir noch weit entfernt, und bevor es soweit ist, bis zumindest die Hauptwissensgebiete Biologie, Anthropologie und Soziologie eine einheitliche Grundlage bekommen und ein verbindendes Band zwischen Natur- und Geisteswissenschaften entsteht. , vertraut das Leben eher der modernen Wissenschaft als Leitfaden.",2
1510,"Aus ihnen entstehen politische und geistige Weltumwälzungen, die ganze Nationen und Jahrhunderte bewegen",1
1511,"Vor der Episode der klassischen Antike lag nicht nur Dunkelheit und Schrecken über der Frühzeit der Völker, sondern vor allem auch die reinste Kindlichkeit der Ununterscheidbarkeit von Wahrheit und Lüge, Wirklichkeit und Traum.",2
1512,"Eine vernachlässigte Form bürgerlicher Höflichkeit kann auch eine vorgeschobene Autorität sein, deren „kritische“ Zerstörung eine wünschenswerte „Nacktheit“ zwischen Begegnungen schafft, aber auch einer schwächeren, bisher nicht identifizierbaren Person den Schutz nimmt.",2
1513,"Der Traum bedeutet nur sekundär, was ihn mit der frühen Menschenwelt verbinden kann, und vor allem macht er die Grenze der Wirklichkeit zugänglich.",2
1514,"Was die Unterdrückung betrifft, könnten sie genauso gut vorschlagen, ein Danaid-Fass zu füllen.",2
1515,"Was er seiner Konzeption des psychischen Apparats zugrunde gelegt hat, die Rückkehr der Ebene der Instinktenergie in ihren Ausgangszustand durch erregende Entladung, wird zur Rückkehr des Lebens, individuell und allgemein, zum Tod als Präzedenzfall des Exzess, zum Zirkulären Gesetz des Universums selbst.",2
1516,"Was geschaffen wird, kann als ""Appellability"" bezeichnet werden.",2
1517,"Was ist besser für die Gattung, diese ungeheure Konzentration des Kapitals, die ihr alles mit ihrer Gewalt vorwirft, oder ein kontinuierliches System von Zwangsanteilen an der Erbschaft, das eine solche Machtentfaltung verhindert?",1
1518,"Was tabu ist und bleibt, müßte dann - auf sich selbst zentriert und pars pro toto - die Gesamtfärbung des ursprünglich der Welt anhaftenden, wohl auch hier und da simulierten Ökologie im Dienste des Bestehenden darstellen. .",2
1519,"Ab einem gewissen Alter hat ein junger Mann in der Regel ein Anfangsgehalt erreicht, das gerade für seine persönlichen Bedürfnisse ausreicht, so dass eine Eheschließung ohne Privatvermögen nicht in Frage kommt.",2
1520,"Wenn solche Fälle in den Südstaaten vorkommen, schreiben die nördlichen Zeitungen, insbesondere die republikanischen, wilde Artikel gegen die Ungerechtigkeit des Südens und moralisieren an der Kehle über Entartung und dergleichen.",2
1521,"Wenn nichts anderes die Grundlage, die Grundlage eines Ereignisses sein kann, als bekanntlich sein Träger, d.h. h. der Boden, auf dem sie wurzelt, die Frage nach der Grundlage der Entwicklung des gesellschaftlichen Lebens oder der Geschichte ist für uns kein Problem.",2
1522,"Ist die Rotationsgeschwindigkeit der Wirbelringe so groß, dass die kinetische Energie der die Peripherie bildenden Ionen größer ist als die Adhäsion oder Kohäsion der Ionen, so werden solche Ionen kontinuierlich aus der Peripherie herausgedrückt.",2
1523,"Wenn es der Name eines historischen Themas wurde, weist es auf das Eintreffen einer Reflexion oder Praxis hin, wo es nicht mehr als der alte Superabstrakt geschrieben wird.",2
1524,"Sie neigen eher dazu, den Glauben, dass es so etwas wie einen Sinn in der Welt gibt, aussterben zu lassen!",2
1525,"Wenn wir die Reihe der herausragenden Männer, die die Kulturgeschichte hervorgebracht hat, genealogisch betrachten, müssen wir zugeben, dass die geistige Überlegenheit bestimmter Familien eine unbestreitbare natürliche Tatsache ist.",2
1526,"Kennt man Aristoteles, Pol. I,,, III,, ich betrachte Unzufriedenheit als Schwächung des gesellschaftlichen Lebens des Staates, der Fehler ist, dass man den bestehenden Zustand, den positiven Stand der Dinge berücksichtigt und das nicht anerkennt, auch wenn man darin nicht unzufrieden war dieser Respekt, durch den die Befriedigung als Pfand der Durchblutung verschwinden würde.",2
1527,"Wenn wir als materiell Äußere allgemein diejenigen Menschen bezeichnen, die sich als Mitglieder eines sozialen Verbandes sehen, so muss von vornherein davon ausgegangen werden, dass es sich hier nur um den äußeren Aggregatzustand der Individuen handelt, weder am Anfang noch in der Gegenwart , noch sonst. Im früheren Zustand des gesellschaftlichen Lebens begegnen wir Individuen, die für das gesellschaftliche Leben unabhängig voneinander und unabhängig von jeglicher Wertkoalition wären.",2
1528,Werden die Vereinigten Staaten dann Kanada im Falle eines Angriffs bewachen?,2
1529,"Wenn die partikularistischen Bestrebungen, die sich früher im Wahlkampf in Süddeutschland offen zu Wort gewagt hatten, nicht nach und nach eine Vorbehaltsrechtsforderung nach der anderen aus ihrem Programm strichen, drohte das Schicksal der im Verkehr gewachsenen unitarischen Gegenströmungen weggespült wird.",2
1530,"Wie auch immer es genannt wird, sei es Gewaltenteilung oder Kodifizierung von Verantwortlichkeiten oder Verrechtlichung von Beziehungen, es ist ein System willkürlicher Enteignung.",2
1531,"Er arbeitete daran, den Absolutismus der Realität zu demontieren, indem er den Block der undurchsichtigen Macht über und gegen den Menschen in viele Kräfte aufteilte, die sich gegenseitig ausspielten oder sogar aufhoben.",2
1532,"So wie die gleiche grammatikalische Struktur der Sprache ein leerer Laut bleibt, wo Verständigung nicht durch allgemeine Begriffe gleicher Bedeutung ermöglicht wird, so muss die Verbreitung politischer Ideen durch die Tagespresse und den Verein dort aufhören, wo die Weltmeinung festgenagelt ist. Platten.",2
1533,"Wie auch immer die religionsgeschichtliche und kultisch-lokale Schichtung über diesen Ausgangspunkt hinausgehen mag, auf der Stufe der durch die Epik erreichten Demontage ist die Machtverteilung bereits ein Anlass für Ausschweifungen, die keinen Bezug zu den Folgen zwischen Trojanern und Achäern haben das Schlachtfeld.",2
1534,Wie kam es zu dieser Verwandlung?,2
1535,"Wir spüren es nicht mehr direkt, weil wir in einer Welt des technischen Masseneinsatzes leben, die die geballte Unwahrscheinlichkeit der vor uns liegenden Symmetrien verdunkelt.",2
1536,Damit sind wir von den sicheren Pfaden des Konstitutionalismus auf den steilen Pfad des reinen Parlamentarismus abgekommen,1
1537,"Während sich die Zerlegungsfunktion auf das Ursprüngliche und unwillkürlich Geheimnisvolle bezieht, beziehen sich Übertragung und Simulation auf das, was diese Qualität nicht oder nicht an sich erlangen kann, wie etwa die Ehrung von Priestern, Häuptlingen und Schamanen.",2
1538,Mittel- und Südamerika sind die aufgehende Sonne Italiens und die untergehende Sonne.,1
1539,"Zu einer richtigen Deutung dieser Phänomene konnte er jedoch nicht gelangen, da ihm der Schlüssel zur Deszendenztheorie fehlte.",2
1540,"Der Stein kann jedoch immer noch beredt sprechen, wenn derjenige, der ihn berufen hat, an seinem Leben teilzunehmen und sein Werk zu bezeugen, längst zu Staub geworden ist.",1
1541,"Zuallererst natürlich Kenntnisse über die Technik, das Leben, äußere Dinge und menschliches Verhalten durch Berechnungen zu kontrollieren - na, das ist nur die Gemüsefrau des amerikanischen Jungen, heißt es.",2
1542,"Zweitens, was macht diese pflanzliche Frau immer noch nicht? Denkmethoden, Werkzeuge und Training, um es zu tun. man könnte sagen, nun, es ist kein Gemüse, aber es ist nichts weiter als ein Mittel, um Gemüse zu bekommen.",2
1543,"Der Satz Alles, was entsteht, ist Zerstörung wert, konnte nur aus der seelischen Depression des christlichen Weltbildes stammen, das gerne das gesamte Universum mit einem Spinnennetz moralischer Vorurteile überzieht.",1
1544,"Wenn unsere Führer und unsere Vertreter der Menschen, die mit ihnen arbeiten, dieses unschätzbare biologische und anthropologische Wissen hätten, wäre es nicht möglich, jeden Tag in den Zeitungen die schreckliche Menge an soziologischen Fehlern und politischen Razzien zu lesen, die unser Parlament und auch viele Regierungen melden Vorschriften unterscheiden nicht gerade erfreulich.",2
1545,"Andererseits ist die Hauptaufgabe der meisten unserer Lehrer immer noch die tote Gelehrsamkeit, die den Klosterschulen des Mittelalters entnommen ist, im Vordergrund stehen Grammatiksport und zeitraubende gründliche Kenntnisse der klassischen Sprachen sowie des Äußeren Geschichte der Nationen.",2
1546,Die Chinesen durchbohren die trockenen Knochen vergangener Jahrhunderte nach den Prinzipien der lebendigen Präsenz.,1
1547,"Divoch rechnet beim Sprechen durch Addition, während später die Summe der Zahlen gegeben wird, deren Addition zwar immer erfolgt, dem Zuhörer aber nicht mehr zur Verfügung steht. Isolierte Version präsentiert von Iverde.",2
1548,sie bleiben im Bann traditioneller Dogmen und bedürfen der Verbeugung vor dieser höheren Offenbarung.,2
1549,Die Wurzeln aller Vorteile einzelner und ganzer Nationen liegen in einer freien Heimat.,2
1550,"Von den drei großen Feinden von Vernunft und Wissenschaft ist der gefährlichste nicht Bosheit, sondern Ignoranz und vielleicht noch mehr Faulheit.",1
1551,"Seitdem hat sich das Verhältnis glücklicherweise radikal verändert, indem beide Armeen auf unterschiedliche Weise dasselbe oberste Ziel verfolgt haben, in demselben vereint sind und sich im gemeinsamen Bündnis der Erkenntnis der Wahrheit immer näher kommen.",2
1552,"Mit der Auflösung des Firmaments in optische Täuschungen musste die Menschheit, die in die Ecke des Weltraums verbannt wurde, ihren Stolz aufgeben. als Ziel der Weltordnung empfinden, und nur diejenigen, die der biblischen Kosmogonie in doppelter Buchführung besondere Rechnung führten, wie Philosophen, die von den Eindrücken ihrer Jugend über die biblische Bildung unbewusst beeinflusst wurden, konnten einen solchen Wahn im Verborgenen fortsetzen.",2
1553,Das Aufblühen des Christentums und die damit verbundene mystische Weltanschauung bereiteten den Niedergang der Anatomie wie aller anderen Naturwissenschaften vor.,2
1554,"Dadurch entstand eine versteinerte Kruste, die die Menschen umgab und von der Außenwelt abschottete, die zweite spirituelle Mauer Chinas, stärker als Wan li Chong Cheng, die kilometerlange Stadt, die im Laufe der Jahrhunderte darum herum gebaut wurde. Erde vor, um die räuberischen Stämme der Wüste zu beschützen..",2
1555,"Es ist so natürlich, dass der Mensch, solange er nicht die Vorteile genießt, die der Dienst von Ceres bringt, lieber seine Herde verlässt, um seine Nahrungsversorgung durch ihre natürliche Fortpflanzung zu sichern, sagt derselbe K. E. von Baer.",2
1556,"und dass diese elementaren Organismen echte, selbsttätige Bürger sind, die zu Milliarden vereint unseren Körper, den Zellstaat, aufbauen.",2
1557,"Denn die Wucht der Tatsachen ist nicht zu leugnen, andererseits aber aus. Wären zum Beispiel Dipsomanie, Kretinismus oder Lepra nicht bereits als in die Vorstellung von Gottes Urschöpfung eingeschlossen anzusehen, so bliebe nur die metaphysische Erlösung aller Sünde, die als Erbsünde und eine Art Geisteskrankheit bezeichnet wurde. .",2
1558,Persönlichkeit ist das heiligste Palladium der Menschheit.,2
1559,"Zuerst verweilt es in ständiger Dunkelheit, dann im Licht der Konkurrenz, vorher allein in stiller Stille, dann in lärmender Gesellschaft, vorher immer noch die gleiche Wärme, dann in kühler Luft schwankender Temperatur frei ohne die Barrieren der Gebärmutterwand.",2
1560,"Während diese reinen Empiriker den Wald vor lauter Bäumen nicht sehen, begnügen sich diese Metaphysiker mit dem bloßen Konzept des Waldes, ohne seine Bäume zu sehen.",2
1561,"Einige der Bewohner von Thurso im Norden Schottlands behaupten mit einigem Stolz, sie seien ""Skandinavien"", und sie mögen recht haben, denn in früheren Zeiten war die Gegend Zufluchtsort der nordischen Wikinger, die viele erbitterte und blutige Konflikte mit ihnen ausfochten die Kelten. die Eingeborenen des Landes und nahmen schließlich einen Teil der Küstenlaudes in Besitz.",2
1562,"Und je mehr sich die Nachkommen einer Art in ihrer Lebensweise, Organisation und Konstitution unterscheiden, desto besser werden sie geeignet sein, viele und sehr unterschiedliche Plätze im Ökonomie der Natur einzunehmen, und so wird ihre Zahl zunehmen.",1
1563,"Nissl betrachtet das neurale Grau der Wirbeltiere nicht nur als nervenleitenden, sondern auch als nervenfunktionierenden Bestandteil des Zentralnervensystems, da er dieselbe Struktur postuliert wie das diffuse Elementargitter von Apiithys.",2
1564,"Die sogenannte Seele hat fünf Tore, durch die sie durch die Sinne mit der Außenwelt der Sonne kommuniziert.",2
1565,Der gesamte Fortpflanzungs- und Embryonalentwicklungsprozess erscheint in tiefes Dunkel gehüllt.,2
1566,"Ihre Überschreitung führt zwangsläufig zu mehr oder weniger eklatanten Konflikten, sei es mit anderen Menschen oder mit dem geschriebenen oder ungeschriebenen Recht.",2
1567,Er gibt sich hin und vertraut sich dem Spiel der Wellen flüchtiger Gefühle an und gibt sich allen Zufällen des rastlosen Umherirrens hin.,1
1568,"Das größte Unheil aber richtete die Manie an, in ihr etwas Absolutes zu suchen: Die ihr schon Aristoteles zugeschriebene Natur der inneren Allgemeinheit und Wahrheit ist eine Spitzfindigkeit für das System.",2
1569,"Die Form der Antike ist erhalten, aber das Leben und die Kraft sind versiegt.",2
1570,"Das bedeutet natürlich nicht, dass der moderne Mensch ein direkter Nachkomme von Pithecanthropus und homo Neanderthalensjs sein muss. Zumindest morphologisch überbrücken beide die Kluft, die den Menschen von den höheren Menschenaffen trennte.",2
1571,"Dieses naturphilosophische Gedankenwerk erstreckt sich nun über ein halbes Jahrhundert, und ich kann jetzt, in den Jahren meines Lebens, davon ausgehen, dass es im menschlichen Sinne ausgereift ist; Ich bin mir auch ganz sicher, dass diese reife Frucht vom Baum der Erkenntnis für die mir noch zugedachte kurze Daseinsdauer keine ausgeprägte Vollendung und keine grundlegenden Veränderungen erfahren wird.",1
1572,Gott drückte mir das Siegel der Schönheit aus.,2
1573,"Seine Witwe Brunichild heiratete ihren Neffen, Chilperichs Sohn Merovech, gegen das Gesetz und den Kanon, und beherrschte nach dem Tod ihres Sohnes Childebert ihre Enkel Theodobert und Theoderich vollständig, bis sie in die Hände von Clotar II fiel, der die schrecklichste Rache nahm. zu einem bösen Dämon seines Geschlechts.",2
1574,"Was lässt sich noch sagen, was die Alten nicht besser und schöner gesagt haben, was lässt sich noch aufstellen, was in der Antike nicht als großes Vorbild zur Schau gestellt wurde!",2
1575,"Indem ich mich von meinen Lesern verabschiede, drücke ich die Hoffnung aus, dass ich mit meiner ehrlichen und gewissenhaften Arbeit trotz bekannter Mängel ein kleines Scherflein zur Lösung des Welträtsels beigetragen habe und dass im Kampf der Weltanschauungen Ich habe den Weg ehrlich aufgezeigt und aufgezeigt, dass nach meiner festen Überzeugung den um die Erkenntnis der reinen Vernunft kämpfenden Lesern der einzige Weg zur Wahrheit führt, den Weg der empirischen Naturforschung und der darauf aufbauenden monistischen Philosophie.",2
1576,"Welches Wunder, dass die Weisheit Israels in diesem einen der größten Geheimnisse sah und im Schoß einer Frau eine geheime Werkstatt irdischen Ursprungs sah!",1
1577,"Da dieses kosmologische Grundgesetz die ewige Erhaltung von Kraft und Materie, die allgemeine Konstanz von Energie und Materie im gesamten Universum demonstriert, ist es zu einem sicheren Leitstern geworden, der unsere monistische Philosophie durch das mächtige Labyrinth der Welträtsel zu ihrer Lösung führt.",1
1578,"Außerdem bereitete der Aufenthalt der Seele im Körper den Arabern große Schwierigkeiten, z.",2
1579,"In den letzten Jahren wurde insbesondere von der Deutschen Orientalischen Gesellschaft endlich die Frage nach einer ähnlichen, allgemein akzeptierten Transkription ausländischer Alphabete ins Spiel gebracht.",2
1580,"Es ist wahr, dass individuell denkende Forscher seit Tausenden von Jahren von der Evolution der Dinge sprechen, aber dass dieses Konzept das Universum beherrscht und dass die Welt selbst nichts als die ewige Evolution der Substanz ist, diese mächtige Idee ist ein Kind unseres Jahrhunderts.",2
1581,"Zugleich erhielten wir den Schlüssel zur Frage aller Fragen, zum großen Weltgeheimnis der Stellung des Menschen in der Natur und seines natürlichen Ursprungs.",2
1582,"Im späteren Leben verliert er die Lebhaftigkeit, Frische und Geschmeidigkeit des Geistes, die ihn als Jungen so liebenswert und hoffnungsvoll erscheinen ließen, dank der Bedürftigkeit und Fürsorge und der kreativen Aktivität mit der Danaid-Täuschung, die sein Leben erfüllte.",2
1583,"Das Imperium kann noch nicht so eingreifen wie bei der Südpolarexpedition, geschweige denn, dass z.B. B. die zentristische Fraktion selbst, nicht aus echten politischen Gründen wie die anderen Parteien, sondern aus dem einzigen Grund, dass das Ganze dagegen wäre, weil der Teufel aus jedem Knopfloch lugt.",2
1584,die drei genialen Naturphilosophen leuchten uns daher wie drei Sterne erster Größe,2
1585,"Und so hat er die heutige Generation mit der vergangenen Generation vereint, die Lebenden mit den Toten, und anstatt wie andere Nationen auf die Morgendämmerung der Zukunft zu blicken und hoffnungsvoll in eine bessere Zeit zu wandern, steht das chinesische Volk da und blickt in die Dunkelheit von die Vergangenheit. .",1
1586,"Wenn wir uns heute im Transportzeitalter befinden, wenn der internationale Handel und das Reisen eine bisher ungeahnte Bedeutung erlangt haben, wenn wir mit Hilfe von Telegraf und Telefon die Barrieren von Raum und Zeit überwunden haben, so verdanken wir dies vor allem dem technischen Fortschritt Physik, insbesondere bei der Nutzung von Dampfkraft und Elektrizität.",2
1587,"Es ist ein relativ kleiner G.laser, Geschichte und Geographie Arabiens II, Bambery, ebd. S. Pallas, eine Reise durch die verschiedenen Provinzen des Russischen Reiches I, Schweinfurth, im Herzen Afrikas, S. Strabo XV,,l . Sclveinfurh, ebd. S. Natürliche und soziale Entwicklung Der Schädel steht vor einer massiven Entwicklung des Gesichts und insbesondere des Kieferskeletts, das von massiven Muskeln dominiert und mit beeindruckenden Zähnen bewaffnet ist.",2
1588,"Es vergeht keine Woche, in der wir nicht von Gerichtsurteilen lesen, über die der gesunde Menschenverstand im Zweifel den Kopf schüttelt.Viele unserer Ober- und Untergerichte scheinen in ihren Entscheidungen geradezu unverständlich zu sein.",1
1589,"Direkt an den vorigen Satz anknüpfend: Alles, was durch den Grad seiner Intensität und als argumentativ unbeweisbare damnatio memoriae Staunen, Staunen, Begeisterung, Ablehnung hervorruft, gespannte Verbannung aus dem allgemeinen Bewusstsein, museale Verwahrung, amtliche Konservierung – das alles sind Formen des Umgangs mit dem Signifikanten, die von der obligatorischen Einheitlichkeit abweichen, mit der die Wissenschaften ihre Fächer verwalten und kategorisieren.",2
1590,"Odysseus wird aus dem vulgären Stoff der irischen Metropole erzogen und mit literarischen Vertonungen angereichert, die sich an den Tafeladel des Jahrhunderts richten.",2
1591,"aber das Gegenteil hat sich noch nicht durchgesetzt, jedenfalls ist der Kastrat im Mythos nicht zu Hause.",2
1592,"stattfindet, dann ist das Überleben der Tradition kein Selbstzweck, denn das Verrotten ungenutzter Dokumente in irgendeiner vergessenen Ecke kann nicht als lebendige Tradition bezeichnet werden, sondern die Tradition lebt nur im abwägenden, bewertenden Bewusstsein des Trägers des Schönen, WAHR. , konserviert für immer, für den Gebrauch, lebt weiter.",2
1593,"Sie wollte schon immer eine natürliche Forschung im beschriebenen Sinne sein, so dass alle menschlichen zielgerichteten Gedanken, Bestrebungen, geistigen Strömungen nur als unbedeutende Begleiterscheinungen, als unbedeutende Ergänzungen des Geschichtsverlaufs durch die Unfähigen auf sie gerechnet wurden die Richtung des ungestörten Stroms beeinflussen.",2
1594,"Wenn wir das Prinzip betrachten und auf seiner Grundlage staatliche zwischenmenschliche Beziehungen entwickeln, dann müssen wir uns jeweils zunächst klarmachen, wie, wenn die so bestimmten Beziehungen nicht die beweglichen Puppen oder die Bewohner der Insel Utopia = Nirgendwo nach dem Willen betreffen sollen des Gesetzgebers ist die Erforderlichkeit der Umstände.",2
1595,"lassen wir das Schimpfwort Rechtsphilosophie beiseite, so vergessen wir mit dieser Annahme vor allem die Philosophie, die Prinzipien erst aufstellt und dann prüft. konsumtiv ist, und zweitens, dass die Rechtsphilosophie keine Untersuchung von Prinzipien ist, sondern höchstens nur ihre Anwendung auf eine allgemeine Weltanschauungsphilosophie.",1
1596,"So groß ist die Macht, die das Kabinett hat, um die verschiedenen Motive zu beeinflussen, die dazu führen, dass Abgeordnete immer mehr zu einer Zustimmungsmaschine werden.",2
1597,Wissenschaftler haben unterschiedliche Meinungen über die Auswirkungen der Kreuzung auf die Körperkonstitution.,2
